# Volume Fraction = 0.002
# Energy [keV]  = 17
# Sample Info: c16k2 4mM in 250mM NaCl, pH 8.54
# Date of Experiment: 20220928
,q,I,error
0,0.0025405000000000002,0.1082372348315549,0.0660997610680055
1,0.0028098000000000003,0.08892397141630465,0.03718322373826632
2,0.0030791,0.06154974408645848,0.02033714912633073
3,0.0033483000000000002,0.04857811666706449,0.02125359711491961
4,0.0036176000000000003,0.05087505728571935,0.012572275221803736
5,0.0038869,0.04347036640191244,0.014637853754344992
6,0.0041562,0.03218769647402049,0.013770974415044646
7,0.004425500000000001,0.026526860682977584,0.007568456262411587
8,0.0046948,0.022121707281160682,0.008448312488484492
9,0.004964,0.022753895316556222,0.007074390293965756
10,0.0052333,0.020185446775710637,0.005179288012293082
11,0.005502600000000001,0.018557761752315122,0.006254042978386203
12,0.005771899999999999,0.017951085925036556,0.005224760384851406
13,0.0060412,0.01783947154466279,0.0034820530742767464
14,0.0063104,0.01768273720678472,0.004647731894361833
15,0.0065797,0.016391346269985504,0.003788663722619706
16,0.006848999999999999,0.013805799156121552,0.003806559569747102
17,0.007118300000000001,0.016016275365787737,0.00337169272380069
18,0.0073876,0.01393919670482143,0.0028425523107870492
19,0.0076569,0.015883403934713585,0.003494085384406438
20,0.0079261,0.011769230802882568,0.002797118665726599
21,0.008195399999999999,0.011522478388766834,0.0031224359969324877
22,0.0084647,0.0140342536189087,0.0018029695659014374
23,0.008734,0.012132029626241199,0.002469204539147711
24,0.009003299999999999,0.012778721870199539,0.0029694519328694984
25,0.0092725,0.012285453620026782,0.00156203622423051
26,0.0095418,0.012883782263910667,0.0023783167145594534
27,0.0098111,0.013025159762904599,0.0014999726310855358
28,0.01008,0.012407182399409904,0.0015743374231497278
29,0.01035,0.011106233409257859,0.001734957604403437
30,0.010619,0.012295256495446716,0.0005756229022260576
31,0.010888,0.011442407832823437,0.0023277616347365036
32,0.011158,0.010153850586541295,0.0017898402177122155
33,0.011427,0.009740898214015864,0.001418071624190704
34,0.011696,0.009486325483586558,0.0014183956422049347
35,0.011965,0.010081787460919905,0.002350403646206752
36,0.012235,0.009565544158663952,0.00113750558904293
37,0.012504000000000001,0.010224617903936318,0.0017758234720129935
38,0.012773,0.009836117260267977,0.001962426405569322
39,0.013041999999999998,0.009376330676131932,0.0013869329873148425
40,0.013312000000000001,0.010614780464748685,0.0004780952341679337
41,0.013581000000000001,0.009875817107025953,0.0012337120634788525
42,0.01385,0.009101425872742569,0.0009428898608503922
43,0.014119999999999999,0.00789394690001006,0.001714734654388465
44,0.014388999999999999,0.007753848246570721,0.001860295625589921
45,0.014658000000000001,0.008794243877922764,0.0023207378252051076
46,0.014927000000000001,0.007600136037255774,0.0012514947618942282
47,0.015197,0.008288712840156665,0.0004688213727059033
48,0.015465999999999999,0.008236314022816462,0.0012481816394254068
49,0.015735,0.007604306456258977,0.0013683101061366199
50,0.016005000000000002,0.007713739397069688,0.002053062892561957
51,0.016274,0.00843149958992867,0.0015102701328231437
52,0.016543000000000002,0.008764640718047034,0.001760736550037284
53,0.016812,0.009109281188619032,0.002116718897658037
54,0.017082,0.008300177757629831,0.0018125574414678222
55,0.017351,0.007534370634545604,0.001597109828980479
56,0.01762,0.006999068009314353,0.0019442405551640587
57,0.01789,0.007908831307250314,0.0014264751785755887
58,0.018159,0.00792454838431884,0.0016639780115834265
59,0.018428,0.007926790554743652,0.0016203914772673917
60,0.018697,0.007888839736818243,0.0010966678212993
61,0.018966999999999998,0.007175119332902387,0.0013104086480470955
62,0.019236000000000003,0.008162528174243792,0.0015619061201077897
63,0.019505,0.006665615357606578,0.0012660724490124943
64,0.019775,0.006496640391030402,0.0013256791351163664
65,0.020044,0.007959264453210426,0.0007111833399697849
66,0.020313,0.007743901450749935,0.0008672168545876186
67,0.020582,0.006940537223595091,0.0003898675095860946
68,0.020852000000000002,0.006277393985967585,0.0010957065102255718
69,0.021121,0.0059990136335541485,0.0013862388108705497
70,0.02139,0.00706593403710705,0.0013682279702791574
71,0.02166,0.007032454769327325,0.0006811029213092481
72,0.021929,0.006619402119681765,0.0014271301780826387
73,0.022198,0.006866500532331039,0.0011606438769237667
74,0.022466999999999997,0.006232799671433994,0.0009694162913391914
75,0.022737,0.006679264812391396,0.0010649759830571666
76,0.023006,0.007647108648279811,0.0009983614440815737
77,0.023275,0.006726231177954532,0.0010346236618850855
78,0.023544,0.006802487331147567,0.0012872266851159746
79,0.023814,0.006786933860172609,0.0003532380056903097
80,0.024083,0.006196700707609324,0.0003502266742795438
81,0.024352000000000002,0.0062381168569847776,0.0016086799573052017
82,0.024622,0.005696546087345118,0.001483315798421646
83,0.024891,0.006371537713744709,0.0013708099770220067
84,0.02516,0.005795710965826655,0.0017712658784101245
85,0.025429,0.005666627606639752,0.0007983346242143841
86,0.025699,0.005979887309274394,0.0012259954577110033
87,0.025968,0.005811785957768131,0.001128107606100844
88,0.026237,0.005597074781570272,0.0012292020668249791
89,0.026507,0.004922028994533808,0.0014218488034207844
90,0.026775999999999998,0.004993178709008475,0.0010364078174361835
91,0.027045,0.005517983663786186,0.0015277663166657855
92,0.027313999999999998,0.005396202572422622,0.0015396415467613125
93,0.027583999999999997,0.004874538509892406,0.0013058097817782645
94,0.027852999999999996,0.00577872431146749,0.000900452560893711
95,0.028122,0.005723569122416146,0.000951783230149945
96,0.028392,0.005485938503718878,0.0008260534467814826
97,0.028661000000000002,0.005445010524548776,0.0010798449873705416
98,0.02893,0.005496494481795313,0.0014322609963314482
99,0.029199,0.005197635837691384,0.001072908452255179
