,q,I,sigma
1086,0.773048266,0.00025096768499998506,6.649001999999406e-06
1087,0.7737600970000001,0.0002947729100000046,7.958162499999751e-06
1088,0.7744719270000002,0.00033966357500000294,9.09008350000011e-06
1089,0.7751837580000003,0.0003441970250000065,9.285030000000033e-06
1090,0.7758955890000004,0.0003223332000000037,8.74896149999989e-06
1091,0.7766074199999998,0.00029864003999999916,8.229762500000211e-06
1092,0.7773192509999999,0.00034759931499999536,9.406859000000035e-06
1093,0.778031082,0.0002812004150000019,7.822264999999802e-06
1094,0.7787429120000001,0.00030786170999998197,8.585525999999823e-06
1095,0.7794547430000002,0.000268432034999988,7.492743000000069e-06
1096,0.7801665740000003,0.00035515677499999704,9.988449999999557e-06
1097,0.7808784049999997,0.0003067298250000114,8.57732499999985e-06
1098,0.7815902359999998,0.0002925864499999861,8.566985999999962e-06
1099,0.7823020659999999,0.00028864110999999443,8.158765000000276e-06
1100,0.783013897,0.0002717145400000093,7.834411999999838e-06
1101,0.7837257280000002,0.00025956983500001474,7.47543900000004e-06
1102,0.7844375590000002,0.0003361642600000006,9.661858499999823e-06
1103,0.7851493900000003,0.0002760626849999878,7.652922499999486e-06
1104,0.7858612209999997,0.00020820771000000515,5.833178500000164e-06
1105,0.7865730509999997,0.00030295906500000386,8.505705499999797e-06
1106,0.7872848819999999,0.0002968014099999916,8.30699899999972e-06
1107,0.787996713,0.0002616712300000032,7.0825659999999586e-06
1108,0.7887085440000002,0.0002808435150000177,7.534182999999932e-06
1109,0.7894203750000002,0.000233580704999993,6.506317499999905e-06
1110,0.7901322050000004,0.0002672522900000057,7.1803049999999424e-06
1111,0.7908440359999998,0.00039825219500000397,1.0773813499999948e-05
1112,0.7915558669999998,0.0003245419499999999,8.728857999999772e-06
1113,0.792267698,0.00026531246999999397,7.252918500000359e-06
1114,0.792979529,0.00024678925499999754,6.684177500000015e-06
1115,0.7936913600000002,0.00024494005499999666,6.498136000000071e-06
1116,0.7944031900000003,0.000293358759999994,7.923800999999793e-06
1117,0.7951150210000003,0.000181774545000013,4.832945000000097e-06
1118,0.7958268519999998,0.00031083835500000934,8.461492999999954e-06
1119,0.7965386829999997,0.00025184139500000063,6.743095499999862e-06
1120,0.797250514,0.0003466590799999919,9.302632000000172e-06
1121,0.7979623440000001,0.0002456091399999985,6.666978000000219e-06
1122,0.7986741750000003,0.0003132456450000154,8.607270999999453e-06
1123,0.7993860060000002,0.00032580689999999607,8.657970500000048e-06
1124,0.8000978369999997,0.00033684387499999247,8.91575149999978e-06
1125,0.8008096679999998,0.0002826873200000024,7.622521500000399e-06
1126,0.8015214979999998,0.0003127002650000141,8.28566349999997e-06
1127,0.8022333290000001,0.00030339741000001,8.056533500000029e-06
1128,0.8029451599999999,0.0002776121999999992,7.286516500000333e-06
1129,0.8036569910000002,0.0003207431300000091,8.52848950000048e-06
1130,0.8043688220000004,0.00036884119000000354,9.739724500000286e-06
1131,0.8050806529999995,0.000337653800000004,8.843547500000113e-06
1132,0.8057924829999997,0.0003672092249999842,9.876418499999871e-06
1133,0.8065043139999999,0.00024334629000000163,6.403294500000002e-06
1134,0.8072161450000002,0.0003772295950000004,9.970416499999841e-06
1135,0.807927976,0.0002482486400000178,6.449813000000389e-06
1136,0.8086398070000003,0.0002681982300000024,7.053481500000165e-06
1137,0.8093516370000003,0.00031857699000000655,8.40629449999999e-06
1138,0.8100634679999995,0.00023166849999998324,6.2286169999997525e-06
1139,0.8107752989999998,0.00023712495999999444,6.2269984999997145e-06
1140,0.81148713,0.00031772373999999076,8.382018500000064e-06
1141,0.8121989609999998,0.0002614561149999958,6.962868499999896e-06
1142,0.812910792,0.0003173163750000013,8.44711049999996e-06
1143,0.8136226220000002,0.00040587160499999664,1.0780656999999924e-05
1144,0.8143344530000004,0.00024662269999999736,6.733575499999955e-06
1145,0.8150462839999996,0.0002490584250000108,6.459894500000004e-06
1146,0.8157581149999997,0.0002681023599999943,7.2177389999999834e-06
1147,0.816469946,0.00029496465500000735,7.848893999999867e-06
1148,0.817181776,0.0002834937250000072,7.638245000000238e-06
1149,0.817893607,0.00024230207499999906,6.330861000000167e-06
1150,0.8186054380000002,0.000272035625,7.272636000000285e-06
1151,0.8193172690000005,0.00027067615500000336,7.207642999999993e-06
1152,0.8200290999999996,0.0003010803299999948,8.163652500000045e-06
1153,0.8207409309999998,0.00032545979999999697,8.543402499999872e-06
1154,0.821452761,0.0002532039350000015,6.664123499999699e-06
1155,0.822164592,0.00024141448500000773,6.367524500000034e-06
1156,0.8228764230000001,0.00033057976499997754,8.756578000000464e-06
1157,0.8235882540000002,0.00032896536500001683,8.684753999999711e-06
1158,0.8243000850000003,0.0003819876749999937,1.0008550000000123e-05
1159,0.8250119149999996,0.00029703074000000246,7.897663499999933e-06
1160,0.8257237459999998,0.0002740366250000084,7.215928000000064e-06
1161,0.826435577,0.0002880895450000018,7.542373000000383e-06
1162,0.8271474079999999,0.0003264590150000024,8.79109350000024e-06
1163,0.8278592390000001,0.00032618322999999894,8.512424000000057e-06
1164,0.8285710690000003,0.00027179985499998366,7.3198020000002535e-06
1165,0.8292829000000005,0.0003244921749999963,8.723979500000183e-06
1166,0.8299947309999997,0.0003029811200000107,8.252367000000094e-06
1167,0.8307065619999998,0.0003104352799999932,7.918843000000089e-06
1168,0.8314183930000001,0.00022858740999998767,5.8335705000003325e-06
1169,0.8321302239999999,0.000247898749999996,6.506976499999657e-06
1170,0.8328420540000001,0.0002578720349999952,6.623035000000166e-06
1171,0.8335538850000003,0.00027015091499999616,7.0610510000000595e-06
1172,0.8342657160000003,0.00040323663499999135,1.0778492999999898e-05
1173,0.8349775469999997,0.0002455721700000066,6.454451499999852e-06
1174,0.8356893779999999,0.000282080549999994,7.332536999999674e-06
1175,0.8364012080000001,0.00031099563499999844,8.388142500000096e-06
1176,0.8371130390000001,0.00026186808500000547,6.843201500000146e-06
1177,0.8378248700000002,0.00037266078999999286,9.903648500000136e-06
1178,0.8385367010000003,0.00034343255499999503,8.95269750000047e-06
1179,0.8392485319999997,0.0002322533650000111,5.997057000000196e-06
1180,0.8399603629999998,0.0003270022949999965,8.725467000000094e-06
1181,0.8406721929999998,0.00033199581499999964,8.26395449999998e-06
1182,0.8413840240000001,0.00024364259000000943,6.528525500000288e-06
1183,0.842095855,0.00028266428000000426,7.170322000000151e-06
1184,0.8428076860000001,0.00029461221999999704,7.680231999999867e-06
1185,0.8435195170000004,0.0002607034550000109,6.631601000000199e-06
1186,0.8442313470000004,0.00025042573999999734,6.469289999999758e-06
1187,0.844943178,0.00029965794499998977,7.856920499999887e-06
1188,0.8456550089999999,0.000320832034999996,8.216391000000082e-06
1189,0.84636684,0.0003471470550000036,9.126963999999977e-06
1190,0.847078671,0.0002615876549999993,6.716076000000057e-06
1191,0.8477905020000003,0.0003189291700000027,8.219641499999887e-06
1192,0.8485023320000001,0.000256828794999997,6.668487000000044e-06
1193,0.8492141629999995,0.00038776456500001083,1.006860849999975e-05
1194,0.8499259939999998,0.00035271246999998146,8.839168000000265e-06
1195,0.850637825,0.00029232440500000234,7.4788705000002065e-06
