# Volume Fraction = 0.02
# Energy [keV]  = 15
# Sample Info: L-C16K1 0mM NaCl
# Date of Experiment: 20190420
,q,I,error
0,0.0023745000000000003,8.954375140078874,0.3655520166192217
1,0.0026124000000000004,7.4098814380864235,0.32103611864675985
2,0.0028503,6.306624972285593,0.2569371125994097
3,0.0030881,5.236584971873348,0.20441262405720564
4,0.003326,4.616626247036163,0.19133044106215663
5,0.0035639000000000005,4.037017446422818,0.15798719754751303
6,0.0038016999999999994,3.5877714939744005,0.14213743463156572
7,0.0040396,3.236750235533689,0.12041300738594063
8,0.0042775,2.9039006416962088,0.10305463781649657
9,0.004515399999999999,2.629696708702964,0.09741991853206693
10,0.0047532,2.2645506873124104,0.08229054995018296
11,0.0049911,2.1332860289726985,0.07165019356233186
12,0.005229,1.9262423141146345,0.06135741330009644
13,0.0054668,1.7705635019844779,0.06316515047470869
14,0.0057047,1.637670368575358,0.06315334520585676
15,0.0059426,1.5110928083765722,0.05173140162271056
16,0.006180399999999999,1.3860007641560357,0.04922974381726655
17,0.006418300000000001,1.2583580554105616,0.0409951691949892
18,0.0066562,1.2345572753360508,0.037431797357118074
19,0.006894,1.1475713766332822,0.03577064088638754
20,0.0071319,1.0554976242181577,0.033159199472634564
21,0.007369800000000001,0.9850146709437654,0.03099159868493279
22,0.007607600000000001,0.9115497712863686,0.026254588307258905
23,0.0078455,0.8869422303435414,0.02600024578972255
24,0.008083400000000001,0.8319969523225752,0.023616550730182723
25,0.0083212,0.7696818470750031,0.021683858546060204
26,0.0085591,0.7330783878611432,0.021966322245292155
27,0.008797,0.6930677488175673,0.02023732386039478
28,0.009034799999999999,0.6630965858282581,0.01914088176794366
29,0.0092727,0.6161510168199245,0.017402308770877638
30,0.009510600000000001,0.5983009895651357,0.018570019251617574
31,0.009748399999999999,0.5769720286532394,0.01649139230002143
32,0.0099863,0.5380477900227577,0.01466743036517935
33,0.010223999999999999,0.5103600188546848,0.014202681680884125
34,0.010462,0.48064932780128933,0.01162561387595262
35,0.0107,0.46646082516910353,0.012118049180275516
36,0.010938,0.4505390473715681,0.011943225688137375
37,0.011176,0.4240628045476718,0.010878086484179495
38,0.011414,0.4099576159396201,0.010322221185335687
39,0.011651,0.39096671988309706,0.009869003631547444
40,0.011889,0.37619805408838475,0.00910412637613185
41,0.012126999999999999,0.357939064125047,0.009060398267977427
42,0.012365000000000001,0.34552024252367025,0.007969615979818913
43,0.012603,0.3357465077426351,0.008387167231358574
44,0.012841,0.32087772766540296,0.007711534923201395
45,0.013078999999999999,0.3119114179978599,0.007425221637399602
46,0.013316,0.29424133922358625,0.006889670692099748
47,0.013553999999999998,0.2873011197411904,0.008080939481299078
48,0.013791999999999999,0.27512194142757873,0.006875693049893977
49,0.01403,0.26762295560628896,0.006546512823339735
50,0.014268000000000001,0.25840560332833734,0.005934570769898156
51,0.014506,0.24588509423218238,0.0059392315759115065
52,0.014744,0.2373216661753985,0.005544513838827139
53,0.014981999999999999,0.22897945592167188,0.005200718299916757
54,0.015219,0.22445647835321522,0.0053815830736505125
55,0.015456999999999999,0.21877456945984378,0.0050733647170790935
56,0.015694999999999997,0.21229844816211127,0.0053116476789689645
57,0.015933000000000003,0.2048025499297578,0.006097473640253191
58,0.016171,0.19582410705808045,0.004741639607338341
59,0.016409,0.19065660816058408,0.004695700598472946
60,0.016647,0.18397210345898574,0.0039556930686932435
61,0.016884,0.17711204844967898,0.003826742287286207
62,0.017122,0.1740942524390446,0.004178761673458866
63,0.01736,0.16767163599073706,0.00360511702850758
64,0.017598,0.16306572213962614,0.003961750343368203
65,0.017836,0.15988972521175276,0.0037847255289295504
66,0.018074,0.15504757314656317,0.0036965652154927918
67,0.018312000000000002,0.14966165667856046,0.0032562792602564695
68,0.01855,0.1427529014413309,0.00332288374549631
69,0.018787,0.14126076034934626,0.0030040470845544105
70,0.019025,0.13757288904015177,0.0031598026352733437
71,0.019263,0.1317540379174633,0.0030010992942661814
72,0.019500999999999998,0.13103146280625244,0.0030942766256130128
73,0.019739,0.1263099285127748,0.003301286348576728
74,0.019977,0.12456849936128855,0.003329253954997717
75,0.020215,0.11929478831392105,0.002653422709463475
76,0.020452,0.11541035926828963,0.002527103677698643
77,0.02069,0.11320045536080241,0.002351482705646681
78,0.020928,0.11143031529877423,0.0029240945514896737
79,0.021166,0.10787267185698561,0.0030540520363721273
80,0.021404,0.10404542417397904,0.0027310292207294268
