# Volume Fraction = 0.002
# Energy [keV]  = 15.2
# Sample Info: L-C16K1 pH 8 25C (heating)
# Date of Experiment: 20210731
,q,I,error
0,0.0022714000000000002,4.056722856465539,0.3822032499001556
1,0.0025122,2.3640347915806084,0.29426208963644546
2,0.0027529,1.51028815435581,0.15362372984411088
3,0.0029936999999999997,1.2179519121131173,0.10962356193492827
4,0.0032344,1.2089498771403313,0.0910133219922819
5,0.0034751999999999995,1.3343395986409121,0.06874813117393769
6,0.0037159999999999997,1.4520537344661844,0.058919477292234984
7,0.0039567,1.4707053272808044,0.04351166311074577
8,0.0041975,1.4528040345219166,0.032026044119078646
9,0.0044382,1.3547071673960978,0.02632359165857461
10,0.004679,1.2215009655066882,0.022760993544713767
11,0.0049198,1.0751139935477223,0.02245603058905496
12,0.005160499999999999,0.9202045138881868,0.02004221324894729
13,0.0054013,0.7842208330037381,0.015590941722090582
14,0.005642,0.6565674108746451,0.013602560727794564
15,0.0058828000000000005,0.5589610518089322,0.012700619676722034
16,0.006123600000000001,0.4637278845258712,0.013344493605804234
17,0.0063643,0.38489901338144017,0.006176293861052999
18,0.0066051,0.3253436958416565,0.010612275135002172
19,0.0068458,0.28137428752390975,0.0055103654006910755
20,0.0070866,0.2522830370580608,0.004921331807495276
21,0.0073274,0.225468813564668,0.006974492654940259
22,0.0075680999999999995,0.21610707786028355,0.006484077090593743
23,0.0078089,0.2051575680344444,0.0058475750540077556
24,0.0080496,0.20141803457360072,0.004045716891553378
25,0.0082904,0.19233252619104468,0.007326526941765886
26,0.008531100000000002,0.18834929752383253,0.006027803249761535
27,0.0087719,0.19035963925503926,0.004099124217335747
28,0.0090127,0.18825965007269763,0.0032037582847859185
29,0.009253399999999998,0.18318891793686534,0.005069580895255526
30,0.009494200000000001,0.1786364652448052,0.0046396830840255655
31,0.0097349,0.17537310954237506,0.003820432008194547
32,0.0099757,0.17371885847802362,0.004442536928172675
33,0.010216,0.16222477657084983,0.005043104817883221
34,0.010457,0.15876127023787842,0.005419501510003754
35,0.010698000000000001,0.15239362279143812,0.006189769046875265
36,0.010939,0.14783174305562435,0.004968325298509733
37,0.011179000000000001,0.1448907154587519,0.0016801100371191893
38,0.01142,0.13754246154271543,0.004751989853832
39,0.011661,0.1347194449961969,0.004108746272266968
40,0.011902,0.13165075371352006,0.004001906286909054
41,0.012143000000000001,0.13222432672796666,0.0031285510936031194
42,0.012383,0.13144455154836254,0.003823816159185503
43,0.012624,0.12967385602606288,0.0033900453602340288
44,0.012865000000000001,0.13211469005971369,0.002764118629298615
45,0.013106,0.1302481870883701,0.003488909918818931
46,0.013346,0.12803199965676648,0.003979905793268628
47,0.013587,0.12786696991845478,0.003210846378692978
48,0.013828,0.12642678445857822,0.0017540935382450529
49,0.014069,0.12363497575943985,0.0029903334091293805
50,0.014309,0.12025726120176841,0.0027006961716941453
51,0.01455,0.12027929777558367,0.0019102159208941923
52,0.014791,0.11736374381383549,0.0032711661886883825
53,0.015031999999999998,0.11712526171784327,0.0026866277213109776
54,0.015271999999999999,0.11602649629340331,0.0011514309987709064
55,0.015512999999999999,0.11262669227485649,0.002776768792402935
56,0.015754,0.10915840070874042,0.002384319650289814
57,0.015995,0.10430321083190706,0.002543067583246728
58,0.016235,0.10384485959829172,0.0024129818276036425
59,0.016475999999999998,0.10122641796874422,0.0023411209431780274
60,0.016717,0.10132297778850667,0.0035658445199971346
61,0.016958,0.10182627764481438,0.0015511243952314015
62,0.017197999999999998,0.09716998584171047,0.0027720163009285767
63,0.017439,0.09293988545776083,0.0026177557806178757
64,0.01768,0.0904068080250787,0.0015549573506934767
65,0.017921,0.08850840011307197,0.0015662724559121334
66,0.018162,0.08448205235688865,0.0024305194313017312
67,0.018402,0.07963101366607334,0.0021084454681347107
68,0.018643,0.07592892274975609,0.0025546320039711943
69,0.018884,0.07233530349238614,0.001995659089635721
70,0.019125,0.06809932786402043,0.0025136827282558013
71,0.019365,0.06319238575795688,0.0028337003496269283
72,0.019606000000000002,0.06052949957617064,0.0017928623730267886
73,0.019847,0.05668272848778067,0.0019596604153251777
74,0.020087999999999998,0.05499267885971836,0.0025017317075052762
75,0.020328,0.052083825120763524,0.0009411891172179021
76,0.020569,0.04833480306399461,0.0018049486326944541
77,0.02081,0.04733692553312919,0.0020957403038271718
78,0.021051,0.04564523431462685,0.0012495907963171035
79,0.021291,0.04193932298051455,0.0011034275315189323
80,0.021532,0.03958741181539652,0.0014529072267919381
81,0.021773,0.039431935213151074,0.0006967669114088276
82,0.022014,0.03762150866048949,0.000938710614285119
83,0.022254,0.03505090561772895,0.0020173365656744454
84,0.022494999999999998,0.032265058814122005,0.0029826662937954434
85,0.022736000000000003,0.03143544400456081,0.0013581210336447347
86,0.022977,0.03143877648693748,0.0009811612933206945
87,0.023216999999999998,0.029536907908662792,0.0015390608121722662
88,0.023458,0.026321312209421945,0.0015531842241390374
89,0.023699,0.02659532753743391,0.0014030988129441037
90,0.02394,0.02469652640864179,0.0015525784576463791
91,0.02418,0.023190045076819803,0.0013459354709342197
92,0.024421,0.023267171441790167,0.0008525905020962426
93,0.024662,0.023033212235221052,0.001372554708560803
94,0.024903,0.022511593436742493,0.0009736470308008022
95,0.025144,0.021806460723068376,0.0007870439482432481
96,0.025384,0.020898178951465708,0.0008359445351871562
97,0.025625,0.02143273296868078,0.0015811160285017613
98,0.025866000000000004,0.02132746949257921,0.0011296080728250505
99,0.026106999999999998,0.020361158664230248,0.0011172086954862577
100,0.026347000000000002,0.020202984224328657,0.0012251363296543556
