# Volume Fraction = 0.002
# Energy [keV]  = 15
# Sample Info: L-C16K1 pH 7-8
# Date of Experiment: 20190622
,q,I,error
0,0.0025405000000000002,1.5094023990028562,0.0686793785834801
1,0.0028098000000000003,0.9672709240336396,0.051397065176431105
2,0.0030789999999999997,0.6660834127753068,0.0391184928931756
3,0.0033483000000000002,0.5189383374625094,0.034727411766342184
4,0.0036176000000000003,0.42303167318402823,0.013856530748941026
5,0.0038868,0.39612250697427664,0.009255964715087406
6,0.004156100000000001,0.41261422285376403,0.008805525281972065
7,0.0044253999999999995,0.44182834360184114,0.008182921272295189
8,0.0046946,0.4818436780857424,0.0069899225315720286
9,0.004963899999999999,0.49871447739860586,0.008997173641895194
10,0.0052332,0.5006232179856887,0.009388560777222804
11,0.005502399999999999,0.49719155587922687,0.0084729996315208
12,0.0057717,0.4679145711062492,0.008431321587339873
13,0.0060409999999999995,0.42182849953331936,0.00940345252743942
14,0.006310199999999999,0.36889145677003365,0.013678773081885174
15,0.0065795,0.3189913832950896,0.008971710114210996
16,0.0068488,0.2566439013681077,0.00560973785960326
17,0.0071181,0.20644134303731965,0.008901882720652215
18,0.0073873,0.1669437823653843,0.005216604817437116
19,0.0076566,0.13685104460620048,0.0036955293521297875
20,0.0079259,0.10966986738135048,0.005452227852263835
21,0.0081951,0.09584620193796914,0.0035888452246873167
22,0.008464399999999999,0.08817932337350351,0.003186816844269453
23,0.0087337,0.09070100924333926,0.0033088104142964506
24,0.0090029,0.0977518251972864,0.0033691398512563555
25,0.009272200000000001,0.11015107542766134,0.00438047191987523
26,0.009541500000000001,0.11965780743579518,0.0015833006434653372
27,0.009810700000000002,0.1266479702678613,0.003104274658612945
28,0.01008,0.13454484558195468,0.0034415765690096766
29,0.010348999999999999,0.13566158276220716,0.004716316431253491
30,0.010619,0.13134364054559222,0.003971495705448135
31,0.010888,0.1268987027630159,0.002411249808214154
32,0.011156999999999999,0.1143905013017149,0.0024880430928072204
33,0.011426,0.09982004450841667,0.0025717030228976402
34,0.011696,0.08836903227267294,0.0025104984922823172
35,0.011965,0.07698307534649693,0.0026164007157953584
36,0.012234,0.06539384271964924,0.0022962886703796373
37,0.012503,0.05601715593614285,0.0023891832253570898
38,0.012773,0.04824158316960008,0.0020418994440494368
39,0.013041999999999998,0.04475032164580829,0.0020488519642058397
40,0.013311000000000002,0.04350721953011116,0.00190034217729844
41,0.013580000000000002,0.0464336172253469,0.0016385757975042046
42,0.01385,0.05000434729260187,0.0018681747183860967
43,0.014119,0.05384197367145479,0.0014384395705191529
44,0.014388,0.0587006750166392,0.0018029751489988925
45,0.014658000000000001,0.06129961710529883,0.002179656077784159
46,0.014927000000000001,0.063069901312401,0.000895788401922727
47,0.015196000000000001,0.062204480913016315,0.0009396040492405236
48,0.015465000000000001,0.0596605890585186,0.0023708893059058407
49,0.015735,0.0566380153759879,0.0015876193109352517
50,0.016004,0.05335125749113441,0.0021306162340652686
51,0.016273,0.04804371960371077,0.0012409784183904447
52,0.016541999999999998,0.04416569346449361,0.0020454448143984345
53,0.016812,0.037991139096770855,0.001800289579147997
54,0.017081,0.033328110118105804,0.0009901167569942393
55,0.01735,0.030170208955344745,0.0013217149122495902
56,0.017619,0.027303642515185966,0.0016544367799345846
57,0.017889,0.02608269531956975,0.00120592602353993
58,0.018158,0.026125796811385004,0.0010028053953599232
59,0.018427000000000002,0.0276127547632307,0.001182593383030917
60,0.018697,0.02990991168885011,0.001747120718060314
61,0.018966,0.030344683095003405,0.0015491283277843204
62,0.019235,0.03038112884752015,0.0008419923314359694
63,0.019504,0.03305538937356854,0.0013824585257177337
64,0.019774,0.03179880760165918,0.002939344172409223
65,0.020043000000000002,0.031339821035665454,0.000572723409117235
66,0.020312,0.030805991166032467,0.001246297469247901
67,0.020581,0.02907119763887335,0.0011987693315912867
68,0.020850999999999998,0.027447267080001794,0.0014779791107625885
69,0.02112,0.02553496374325613,0.0012566231331421916
70,0.021389,0.02300758462755062,0.0010651032813778992
71,0.021659,0.02079414322063793,0.00046747168416376
72,0.021928,0.018148075148408833,0.0005448508110479832
73,0.022197,0.017734611746592556,0.000995500944900515
74,0.022466,0.016140056571325903,0.0009596957158905393
75,0.022736000000000003,0.01543044993186654,0.0012532248585970273
76,0.023005,0.015039114467788516,0.0011534907690380568
77,0.023274,0.01588466050947911,0.0009730384287452846
78,0.023543,0.01599104753644784,0.0020483062564580373
79,0.023813,0.016927011692730275,0.0009777692857737157
80,0.024082,0.017580211560039465,0.0010823695082950555
81,0.024350999999999998,0.01742103222910939,0.001767942429848866
82,0.02462,0.017938222124983475,0.0004471132974326615
83,0.02489,0.017852666717576918,0.0009774687779733567
84,0.025159,0.017725633848313636,0.0011113259541074105
85,0.025428,0.01615815731623243,0.001305632646372521
86,0.025698000000000002,0.014957188683037205,0.0009312391429095039
87,0.025967,0.013065137030296993,0.0009896868749404038
88,0.026236000000000002,0.012675338991102928,0.0015796525241179673
89,0.026505,0.011813910755839577,0.0009137393145295334
90,0.026775,0.011805249167952806,0.0007518073868053696
91,0.027044,0.011064502971656065,0.0010481714554563552
92,0.027313,0.010410270013281835,0.0010638265714823327
93,0.027582,0.009742755657784338,0.0010139175063287108
94,0.027852,0.0092976332677101,0.0007219655773511171
95,0.028120999999999997,0.009413553904114068,0.0012058530385408428
96,0.02839,0.009587752135813608,0.0006072194743649964
97,0.028658999999999997,0.009792092288481801,0.0008107929773004064
98,0.028929000000000003,0.009606539665216492,0.0006625692694475888
99,0.029198,0.010197067141966054,0.00043259866510318766
