,q,I,sigma
11,0.00783013897,0.2243920644999997,0.06764070009999995
12,0.008541969790000001,0.22171713400000015,0.044485048349999945
13,0.0092538006,0.21393091500000017,0.029719939350000002
14,0.009965631420000001,0.17739750675,0.024651978999999977
15,0.010677462199999994,0.14004663890000013,0.016932538865
16,0.011389293100000001,0.10610676355000015,0.012649933984999986
17,0.012101123900000003,0.08920446979999974,0.009819427590000006
18,0.012812954699999995,0.08311449729999998,0.009191606844999992
19,0.0135247855,0.07621933499999994,0.008724162845000008
20,0.014236616300000001,0.06497994865000001,0.007108081935000003
21,0.014948447100000001,0.05327034185000007,0.005895428824999993
22,0.015660277900000002,0.04552200569999995,0.004806062649999998
23,0.016372108800000004,0.039371271799999996,0.004078472729999998
24,0.017083939599999994,0.037608082399999965,0.003993590635000002
25,0.0177957704,0.034566361750000024,0.003380228980000002
26,0.0185076012,0.03013552949999998,0.0030149578599999987
27,0.019219431999999995,0.02630314104999995,0.0025796193049999992
28,0.01993126280000001,0.023433664249999986,0.0022964824299999964
29,0.0206430937,0.021583453949999984,0.002063043722500003
30,0.021354924499999997,0.019900302000000022,0.0018305958859999964
31,0.022066755300000004,0.018533899449999988,0.0017200818769999987
32,0.022778586099999998,0.016810688719999994,0.0015351760119999992
33,0.02349041689999999,0.015275601515,0.0014023876779999996
34,0.024202247700000006,0.013573323385000002,0.0012340431600000009
35,0.024914078499999995,0.01213926747500002,0.0010497530770000015
36,0.02562590939999999,0.011496650709999987,0.0010254254400000017
37,0.026337740200000008,0.010406508270000017,0.0008951667434999987
38,0.027049571,0.009294540809999974,0.0008000907309999999
39,0.02776140179999999,0.008144297820000035,0.0006614969485000018
40,0.028473232600000002,0.0075307303249999985,0.0005810510029999995
41,0.0291850634,0.006211420449999977,0.00048044429699999926
42,0.029896894299999987,0.006101830705000005,0.00044948579399999803
43,0.030608725100000005,0.0054160272949999935,0.00039406588500000023
44,0.031320555900000005,0.005014646295000008,0.0003591622159999988
45,0.032032386699999985,0.004352184920000002,0.0003002219244999998
46,0.0327442175,0.0040197987949999806,0.0002785163745000008
47,0.0334560483,0.0034894581800000157,0.00023885340249999972
48,0.03416787919999999,0.0034021843850000066,0.00024000253100000006
49,0.03487971,0.0034097743950000023,0.0002396336855000009
50,0.0355915408,0.002930065195000005,0.00020110826749999977
51,0.036303371599999995,0.0025486453149999866,0.00017989776749999893
52,0.0370152024,0.002646799955000008,0.00017958518600000046
53,0.0377270332,0.002317134220000003,0.00016101368449999943
54,0.03843886399999999,0.002217428054999998,0.0001502997669999991
55,0.039150694900000005,0.0021923566950000015,0.00014444567749999967
56,0.039862525700000005,0.001993337125000001,0.00013354784850000065
57,0.04057435649999999,0.001953128304999989,0.00012169597849999913
58,0.0412861873,0.0020493335750000133,0.00012870339899999968
59,0.041998018100000006,0.0019196829900000115,0.00011548699249999987
60,0.042709848899999986,0.001654145615000012,9.601988850000027e-05
61,0.0434216798,0.001744460010000004,0.00010494844599999919
62,0.04413351060000001,0.001542362545000009,8.783127649999913e-05
63,0.04484534139999999,0.0014773986899999994,8.589813299999995e-05
64,0.045557172199999996,0.0012870303849999987,7.129820950000027e-05
65,0.04626900300000001,0.001357739804999994,7.695985499999933e-05
66,0.04698083379999998,0.001218899570000008,6.884975999999973e-05
67,0.0476926647,0.0012656550600000094,6.91372214999997e-05
68,0.04840449550000001,0.0012138191950000071,6.771504299999927e-05
69,0.049116326299999985,0.0011102992899999845,6.175402400000014e-05
70,0.0498281571,0.0011179881150000029,6.077753500000017e-05
71,0.050539987900000014,0.00116885357999999,6.46117470000005e-05
72,0.05125181869999997,0.0009398427700000045,5.106211199999971e-05
73,0.0519636495,0.0007941943899999887,4.249160450000037e-05
74,0.052675480400000016,0.0009015187400000027,4.890250450000034e-05
75,0.05338731119999999,0.0008267709149999969,4.463802299999953e-05
76,0.054099142,0.0007809445200000001,4.196336849999951e-05
77,0.05481097280000001,0.0005847896299999988,3.0415067500000163e-05
78,0.05552280359999998,0.000564965940000002,3.043045100000006e-05
79,0.0562346344,0.0006012358199999762,3.123408799999986e-05
80,0.05694646530000001,0.0004961729800000009,2.624089750000039e-05
81,0.05765829610000004,0.0006275599649999963,3.2854708999999465e-05
82,0.058370126900000006,0.000724850575000012,3.6269779499999936e-05
83,0.0590819577,0.0007703241000000041,4.046472899999973e-05
84,0.059793788499999966,0.0006408455299999963,3.201488149999986e-05
85,0.060505619299999994,0.0004142090649999902,2.0519802499999705e-05
86,0.06121745020000001,0.00042188300000000484,2.106833000000037e-05
87,0.06192928099999999,0.00037208631000000547,1.822593299999971e-05
88,0.06264111180000001,0.0005283997349999972,2.551761800000064e-05
89,0.06335294259999999,0.0006337451849999995,2.996401300000011e-05
90,0.06406477339999997,0.00048363036500000817,2.3342426999999792e-05
91,0.06477660419999999,0.0005385992700000092,2.5907696499999746e-05
92,0.065488435,0.0003592840499999986,1.7298239500000354e-05
93,0.06620026590000003,0.00043804254500000306,2.0189435999999226e-05
94,0.0669120967,0.0004918472750000125,2.2272274499999817e-05
95,0.06762392749999999,0.00048084894500000086,2.2143084999999953e-05
96,0.06833575830000001,0.0005272149000000032,2.3699308999999922e-05
97,0.06904758909999999,0.0003397230749999994,1.5670720500000988e-05
98,0.06975941990000001,0.0004112463350000109,1.8910860000000054e-05
99,0.07047125080000002,0.00032486076000000363,1.4663593500000493e-05
100,0.0711830816,0.00043938356499999276,1.988712250000006e-05
101,0.07189491239999997,0.0003926675300000154,1.760304800000039e-05
102,0.07260674319999999,0.0003175219999999937,1.403749749999991e-05
103,0.07331857399999998,0.0003648592300000003,1.561870200000046e-05
104,0.0740304048,0.00040311347000000775,1.7102261500000215e-05
105,0.07474223560000001,0.000246499104999999,1.0669079499999509e-05
106,0.07545406650000001,0.00027782347500000804,1.1595664499999825e-05
107,0.07616589730000003,0.0003690082950000076,1.582688900000017e-05
108,0.07687772809999999,0.00036873736500000337,1.625818600000002e-05
109,0.07758955889999998,0.00018404141499999555,7.63372699999986e-06
110,0.0783013897,0.0004104286049999989,1.70791225000003e-05
111,0.07901322050000001,0.0003532686800000115,1.5088101000000588e-05
112,0.07972505140000001,0.0003723178699999996,1.567114299999995e-05
113,0.08043688219999996,0.0004245443549999936,1.73010160000001e-05
114,0.08114871299999998,0.00047910754499998903,1.943921650000022e-05
115,0.08186054379999999,0.00047071156000001724,1.960397749999998e-05
116,0.0825723746,0.000521577130000013,2.1690568500000104e-05
117,0.08328420540000002,0.00040288209500001504,1.694878249999983e-05
118,0.08399603630000002,0.00023122215999999557,9.678976999999726e-06
119,0.08470786710000006,0.00039376362000000803,1.5818123500000282e-05
120,0.08541969789999998,0.0003379052449999989,1.3985196000000297e-05
121,0.08613152869999997,0.0002983144100000071,1.1765640499999995e-05
122,0.0868433595,0.0004071101350000064,1.625509149999981e-05
123,0.08755519030000002,0.0004364908100000023,1.7687695999999992e-05
124,0.08826702110000001,0.0003982942249999982,1.5561693000000357e-05
125,0.08897885199999996,0.00042884960500000346,1.7089009499999825e-05
126,0.08969068279999998,0.00044836828500001424,1.7349272499999832e-05
127,0.09040251359999997,0.00039856338500000865,1.607597999999993e-05
128,0.09111434439999999,0.00047021865499999316,1.8325801500000075e-05
129,0.09182617520000001,0.000576466280000007,2.1922557000000117e-05
130,0.09253800600000002,0.00042169013000000616,1.6672098499999517e-05
131,0.09324983690000004,0.000524687299999993,2.0156834000000044e-05
132,0.09396166769999997,0.0006185090599999873,2.4387667999999996e-05
133,0.09467349849999997,0.0004673968850000057,1.803855400000034e-05
134,0.0953853293,0.0005873497550000009,2.2817550000000467e-05
135,0.09609716010000001,0.0006165238699999964,2.4560460499999538e-05
136,0.09680899090000003,0.00045186842500000157,1.8107504e-05
137,0.09752082179999995,0.0004454608499999957,1.842434999999986e-05
138,0.09823265259999997,0.0005329642699999984,2.074943300000025e-05
139,0.09894448339999998,0.0005825626150000041,2.2227472999999942e-05
140,0.0996563142,0.0005810192199999994,2.254814799999968e-05
141,0.10036814499999999,0.0005702809950000054,2.1119167499999763e-05
142,0.10107997600000003,0.0005834844950000015,2.20652459999996e-05
143,0.10179180699999994,0.000597579359999996,2.2295047000000113e-05
144,0.10250363700000005,0.0006470206600000042,2.4238091000000064e-05
145,0.10321546799999996,0.0006271039499999922,2.334130949999992e-05
146,0.103927299,0.000682223400000001,2.4852039499999963e-05
147,0.10463913,0.000578113455000008,2.1435150000000255e-05
148,0.10535096100000003,0.0006605219600000004,2.3694236500000458e-05
149,0.10606279199999995,0.0006187105999999956,2.2434861499999806e-05
150,0.10677462200000003,0.0007283660899999947,2.6706176000000203e-05
151,0.10748645299999997,0.0007257274400000041,2.6316286999999473e-05
152,0.108198284,0.0006599269949999903,2.3909752000000374e-05
153,0.108910115,0.0007386362199999982,2.6621960999999956e-05
154,0.10962194600000001,0.0007511460349999902,2.694700450000002e-05
155,0.11033377600000002,0.0008193175849999929,2.917784950000053e-05
156,0.11104560699999995,0.000777350609999998,2.6882605999999738e-05
157,0.111757438,0.0008209951550000039,2.89709704999995e-05
158,0.11246926900000001,0.0008547848450000048,2.9395746999999603e-05
159,0.11318109999999999,0.0009167616150000044,3.167972749999965e-05
160,0.11389293100000004,0.000994160564999999,3.483110149999995e-05
161,0.11460476100000001,0.0008352228449999971,2.829166449999968e-05
162,0.11531659200000006,0.0010238256900000006,3.54103980000004e-05
163,0.11602842299999998,0.0008649753299999827,2.924301599999948e-05
164,0.11674025400000003,0.0009537526099999971,3.2202947000000174e-05
165,0.11745208500000001,0.0011255234299999972,3.812543200000019e-05
166,0.11816391499999997,0.0012167942949999969,4.116807199999999e-05
167,0.11887574600000002,0.001157599740000001,3.909596350000033e-05
168,0.11958757699999993,0.0010884313700000037,3.645661700000017e-05
169,0.12029940800000001,0.0011572387400000037,3.8747596500000436e-05
170,0.12101123900000002,0.00126818016,4.241972550000006e-05
171,0.121723069,0.0013889660399999879,4.580113749999971e-05
172,0.12243489999999999,0.0013361833050000022,4.431150499999994e-05
