# Volume Fraction = 0.002
# Energy [keV]  = 15
# Sample Info: L-C16K1 in 10mM NaCl
# Date of Experiment: log
,q,I,error
0,0.0022419000000000002,7.004189328505443,0.11107935953136273
1,0.0024798000000000003,4.2414435934169115,0.043829363122885955
2,0.0027177,4.030572081924879,0.11773540076444272
3,0.0029557,5.008710761833339,0.14537574393843927
4,0.0031936,5.893007223219142,0.15360847654325274
5,0.0034314999999999997,6.637369381378287,0.15671004267847688
6,0.0036694,6.9715946099801975,0.12189016215919565
7,0.0039073,6.855382335328123,0.1006846659315535
8,0.0041453,5.929147755471614,0.07824075788429076
9,0.0043832,5.033695367173868,0.05592502549911175
10,0.0046211,4.026775114198232,0.04512828898318551
11,0.0048590000000000005,3.074600358173163,0.029826328081071846
12,0.005097,2.171339175131779,0.027322214057973776
13,0.0053349,1.5027166021068923,0.006449520279506012
14,0.0055728,1.0329860530533999,0.006961314044461197
15,0.0058107,0.7520206923006936,0.013550993147577404
16,0.0060487,0.5857875961652297,0.011018972500277347
17,0.006286600000000001,0.5295535481987018,0.01176872739229077
18,0.006524500000000001,0.5214768637027092,0.01336118187351176
19,0.006762399999999999,0.5377527024441441,0.01097030413470264
20,0.0070003,0.548754001566566,0.009308127172407893
21,0.0072383,0.5471878743368103,0.005978491729495099
22,0.0074762,0.5402797786896584,0.010752351581408975
23,0.007714100000000001,0.5064189781369896,0.008546408461455407
24,0.007951999999999999,0.4667376209674491,0.012114747736475492
25,0.008190000000000001,0.4058102904598456,0.0037167618338093834
26,0.0084279,0.34745168834502355,0.004490839034115561
27,0.0086658,0.30018173750469457,0.002558393236167134
28,0.0089037,0.2539764529713578,0.008805423507224111
29,0.0091417,0.21360536647926015,0.00479599635186695
30,0.0093796,0.18393524427710833,0.008455275631687144
31,0.0096175,0.16000535818637432,0.0030228371619224546
32,0.0098554,0.1456926374232567,0.004595116799598768
33,0.010093000000000001,0.13330698705319072,0.0024545039221228427
34,0.010331,0.12976235089812485,0.005833334291620082
35,0.010569,0.12328945133512711,0.0029267887269979285
36,0.010806999999999999,0.1212512610738863,0.0021016050129197467
37,0.011045000000000001,0.11585958482550227,0.0028555379550539643
38,0.011283,0.11300474760898307,0.0033437563524777603
39,0.011521,0.10922426943237998,0.005283206948049697
40,0.011759,0.10616940694459479,0.0035954553791498604
41,0.011997,0.10356986186422228,0.002794964723907162
42,0.012235,0.09889167992052479,0.003882349109242591
43,0.012473,0.09733228359861414,0.0016768842997740418
44,0.012709999999999999,0.09165651454108248,0.0029219504436800367
45,0.012948,0.08947671122688798,0.002130202644555785
46,0.013186000000000002,0.0867949254311963,0.002527911947676089
47,0.013424,0.08376363079055581,0.0036913339911924447
48,0.013662,0.08223168685346681,0.004310635386780435
49,0.0139,0.08205271194364502,0.00280653945033086
50,0.014138,0.07938897004259879,0.0033756237205123615
51,0.014376,0.07842963419536983,0.0033133655350389437
52,0.014613999999999999,0.07832683037297489,0.0010970244057746767
53,0.014852,0.08022217262411477,0.0038665395528901104
54,0.015090000000000001,0.07911310990697534,0.00313269140305929
55,0.015328,0.07886965867648421,0.003329572044507296
56,0.015566,0.07748888604755558,0.003056125755527007
57,0.015803,0.07787673577638571,0.0026491917236455232
58,0.016041,0.07561498897462694,0.0010252513723660237
59,0.016279,0.07424405087767182,0.002868728149241813
60,0.016517,0.07482340357410004,0.003327430997332232
61,0.016755000000000003,0.07462727947467461,0.0022344679565568927
62,0.016993,0.07547784524517315,0.0029290187552265074
63,0.017231,0.0779229520446185,0.002496733476480551
64,0.017469,0.0767480100676324,0.001385816786422068
65,0.017707,0.08066310640113766,0.0034753454938435025
66,0.017945,0.0830477521310358,0.0020606050668002004
67,0.018183,0.08153998016628809,0.0021325430073031856
68,0.018421,0.08420946833629428,0.0022670278012291477
69,0.018659000000000002,0.08620653013863491,0.0018185567018455025
70,0.018896,0.09015646356226388,0.0026173857212603412
71,0.019134,0.09181693424278847,0.0033039297209802297
72,0.019372,0.09243195067244951,0.0018358909185800956
73,0.01961,0.0938922939456409,0.002637680481385117
74,0.019847999999999998,0.09543127537144969,0.003032926651937891
75,0.020086,0.09863750155387291,0.0028788100149753078
76,0.020324000000000002,0.10042580491879315,0.0022030627128667136
77,0.020562,0.1013147440356932,0.002786844912125868
78,0.0208,0.10318069820913561,0.002864708620797568
79,0.021038,0.1044465801373549,0.002659527983558187
80,0.021276,0.10648251871416799,0.0015856769484248424
81,0.021514,0.10724551729717864,0.002645464090181264
82,0.021752,0.10971404045200832,0.0024175614355429007
83,0.021988999999999998,0.11057357589308511,0.0038067099944267524
84,0.022227,0.11398597300833527,0.0029972861909485734
85,0.022465,0.11480046011243192,0.002840372795113757
86,0.022703,0.11746362180348918,0.0015373080152941965
87,0.022941,0.11869781012439255,0.002867660887211358
88,0.023178999999999998,0.12029245815302882,0.0018176977417093917
89,0.023417,0.1217522667443401,0.0019940557096212773
90,0.023655000000000002,0.12051266768685419,0.0025011137810776675
91,0.023893,0.12168559477162466,0.0023969313212863167
92,0.024131,0.1234014098759764,0.0032141883586907344
93,0.024369,0.1210399196501486,0.0019914076115968675
94,0.024607,0.12148712312548912,0.0012983239269577407
95,0.024845,0.12125484248414817,0.0016839519975213628
96,0.025082,0.117470829777997,0.0022792559372960776
97,0.02532,0.11809012475629471,0.0019442125294439553
98,0.025558,0.11472962085003613,0.0033477049015467244
99,0.025796,0.11442694011124317,0.004299303173777048
100,0.026033999999999998,0.11066284117542943,0.0016012972918124817
101,0.026272000000000004,0.1110295095991394,0.0018219183977272724
